gene,lfc,fdr
Syt5,-0.07288661910498084,0.009704580270706779
Tspan2,-0.04237734646173083,0.009704580270706779
Spag16,0.08685420377054759,0.009767170286676409
Dmxl2,0.08776447184928274,0.01050370742463952
Tmem38a,0.0835670200380619,0.010628198102265658
Usp5,0.09235827765039156,0.011007657561163316
Atp5h,0.12775148103801692,0.011020559911177034
S100b,-0.15463284000739985,0.011059604547457157
Cdipt,0.07669746588694917,0.011167473037270559
Agk,0.05162714876550503,0.011248488084524586
H3f3a,-0.07679364216814985,0.011264983776128357
Kcna2,0.060566169858011804,0.011264983776128357
Pafah1b1,0.13969494709900476,0.01150828131293103
Cntnap4,0.08733762366367803,0.011638328631030512
Jarid2,0.10257135103646275,0.011739021744525667
Phyh,-0.08429649370150522,0.011739021744525667
Oaz2,0.1248624817063333,0.01210830003406755
Epas1,-0.049810944760135645,0.012161543764680954
Gpx4,0.15334814471430813,0.012161543764680954
Mgst3,0.11347451448263829,0.012161543764680954
Cndp2,0.04602795899891819,0.01219475920706724
Ckb,0.1404480852284571,0.012292710538769049
Ftl1,-0.07654186678640196,0.012360775623260723
Tubb3,0.13233027247794515,0.012360775623260723
G3bp1,-0.06924271388277439,0.012383791377376597
Gnb2,-0.12826110463632534,0.012383791377376597
Gp1bb,0.11130624321055138,0.012383791377376597
Gramd1b,0.07487489217332663,0.012383791377376597
Usp50,0.11896067338203625,0.012383791377376597
Atp2b4,-0.057681810412497356,0.012578404419535831
Chmp4b,0.12227578898099828,0.01263198939228598
Pnpo,0.07463602421736884,0.01263198939228598
Mien1,0.12691977366718388,0.012638919024322615
Tcf4,-0.09793011000574064,0.013000029441574364
Synj1,0.12539207046142675,0.013225461410323155
Uqcrfs1,0.1423888730028433,0.013403544378593197
Atp6v1g1,0.12991553871917383,0.013749943834839438
Ubr3,0.07723121009732889,0.013749943834839438
Dtna,-0.07042999108546666,0.014004291458797023
Kantr,-0.06262753268759484,0.014458888237684842
Arhgdia,-0.1110438212590164,0.014541786924127161
Ghitm,0.1282719120805823,0.014662483845294977
Gad2,-0.0702989175107431,0.015044469884898956
Tmem130,-0.12249553383154199,0.01536819863600175
Hnrnph3,-0.050970753333697855,0.01540986144837102
2900011O08Rik,0.16047745182170348,0.015879671522095462
Txn1,-0.13864732653482859,0.015879671522095462
Id3,-0.05829257303819149,0.016009814902897344
Scamp5,0.08761456056202627,0.01609706046268299
Gm42416,-0.06258934033145787,0.016251773939906206
Sucla2,0.10489746251682747,0.016251773939906206
Tpm3,-0.08784983889131309,0.016251773939906206
Npc2,-0.09357686251705138,0.016342055102640262
Scg3,-0.09623263674949173,0.016505221482357602
Syt7,0.08306885915894813,0.016635072743326144
Sumo1,-0.0996585609479071,0.016644667298168464
Rrm2b,-0.10884222770848406,0.016720679075918544
Chrnb3,0.0745889022527636,0.01678786952787763
Cox6a1,0.11717909015879457,0.01678786952787763
Gm19951,0.11674657108403563,0.01678786952787763
Hmbox1,0.07020486619788152,0.01678786952787763
Rps18,-0.15587560805529876,0.016861307711003224
Tm2d3,-0.09982681017240325,0.01697667824125537
Hdlbp,0.06687439800390824,0.0169816151217516
Ptn,-0.07809158146810499,0.0169816151217516
Usp46,0.059103055224611345,0.01712725407997623
Idh3b,0.13485220032403566,0.01728127552583607
Pdhb,0.09463800501204328,0.01751373720591538
Wscd1,-0.0714839072087238,0.018121261718351402
Rtca,0.08097052158934553,0.01834367315514533
Eid1,-0.08481380895659699,0.018488820631298926
Glul,-0.1280801655156616,0.01851159336996553
Ssrp1,-0.061739308013429195,0.018658331560413296
Hdgfl3,-0.07458046657958858,0.01884128120566367
Stxbp5l,-0.06399045044621135,0.019175447809644364
Slc25a1,0.06021763443958719,0.01942890640442302
Syngr1,0.08735258314088895,0.019590540057162396
Cpt1c,0.06942286916634774,0.019686819148856484
Ptprg,-0.07246406462435825,0.019686819148856484
Copg2,-0.10311216730055367,0.01997726120892124
Cds2,0.11584901620044252,0.02010047144954159
Vegfb,0.08066505012408584,0.020198385561452394
Gng2,-0.07835696560692743,0.020276794968696384
Ppa1,0.09583670382845622,0.020350181247912078
Exoc6b,-0.03271031400719035,0.02036989406387232
Adgrl3,-0.09944687404568914,0.020736151447087008
Prdx5,0.14244056418967932,0.020736151447087008
Tmem256,0.12528015309360763,0.020976316995892096
Impact,-0.1370834831826887,0.021365937802982002
Cryab,-0.11972285303630781,0.02137460802956073
Hsp90b1,-0.11693025401846047,0.021466390638883222
Gria2,-0.0507704327726739,0.0216453657567599
Naxe,-0.08741136496913976,0.021841677843433504
Ndfip2,0.07557642699824527,0.0219243927797015
Traf5,-0.09884473172454089,0.0219243927797015
Rpl35a,-0.11287398778161939,0.021993307522363385
Trim30a,0.07566826000912963,0.02221494248018021
Glod4,-0.0808627993547178,0.022852484417721267
Snx12,0.07431335725334148,0.022968648534297486
Fbxo2,0.08788911587771375,0.02298878581080437
Ube2w,0.06965140915959708,0.02298878581080437
Ypel5,0.07054582861757366,0.02298878581080437
Prps1,-0.06779192164146547,0.023113940094225426
Tmem178b,0.09354616522122666,0.023113940094225426
Matr3,-0.11184527983520148,0.023721886927145403
Pcdh9,-0.12733498281752287,0.024322264813018784
Elavl4,0.12078793784690633,0.024395205052687566
Flywch1,-0.09751166011280749,0.024395205052687566
Mt1,-0.13069017553536,0.024395205052687566
9330179D12Rik,0.07159440997042027,0.024556977600723083
Mllt11,0.13849913884981235,0.024605414665933804
C1qc,-0.04828168351100176,0.024627732446379644
Ralbp1,-0.0681011725479235,0.024627732446379644
Lyz2,-0.03311508892565264,0.02462889446382027
Atp5k,0.13161104447623306,0.025164607756383007
Cdh13,-0.0935001191964881,0.025416196466554516
Gm38393,0.14433135268176622,0.025416196466554516
Lrrn2,-0.05440024013135686,0.025416196466554516
Atp1b2,-0.07375876619488078,0.025515710661413112
Ywhaq,-0.12207860393838432,0.02567453045082699
Mrpl43,0.089508104478493,0.02622634496827931
Rbfox3,-0.09634850343815915,0.02622634496827931
Gbf1,0.08981580831208869,0.026307615098729094
Mpc1,0.07964111980944003,0.026414308978177703
mt-Nd6,0.11940659097511963,0.026414308978177703
Epb41l3,-0.05697950315428474,0.02648298867031915
Fgfr1op2,-0.05883124116212213,0.026506572769581228
Got2,0.09893768797817593,0.026583310443062558
Gm20390,0.10816042709125367,0.026603799884569408
Calm1,-0.11159639597486715,0.02675163888604421
Prkag1,0.011470375997380211,0.02699775560350356
Trappc2l,-0.12458983390722156,0.027170896625442784
Il4,0.05366617798647133,0.027236726797113826
Sybu,-0.07898591457209511,0.027636199253250653
Axdnd1,-0.07819638049754707,0.027683661422279335
Hnrnpab,-0.08179585881516693,0.027805366400960325
Tra2a,-0.0563021807130451,0.028051818195703623
Fam184a,0.07641911385575642,0.028245497599119693
Bola3,0.08972068758783325,0.028320822324662674
Pfn2,0.14424637913991523,0.02838813482987967
Cspg5,-0.06344730042889268,0.028415903013666494
Nfe2l1,0.083583362364408,0.028545603962348905
Spon1,-0.05610715255769107,0.0285509056952815
Mpp6,0.050412629697120515,0.02865676451395206
Fam213b,-0.11712603853120296,0.028673973631477983
Trank1,-0.06007799197801786,0.0286792829143121
Ctsz,-0.04666512777351586,0.028785912215090484
Nptn,0.08817849436200209,0.028818745033424405
Cbx5,-0.06625647948783608,0.029120180597250207
Cops9,0.12966632381006193,0.029120180597250207
Rpl7a,-0.13866199331304663,0.029360993329918674
Dhrs1,0.07317393822563045,0.029387583950199886
Nop10,0.08770512591613067,0.029387583950199886
Elavl3,0.0828098490061791,0.029717639611090682
Rap1b,-0.07568368013063362,0.02974979566306421
Smdt1,0.128517280566242,0.029966498651541204
Eif3b,-0.05869744089368109,0.031886528544395686
Atp5d,0.11314022547988078,0.03199383113079651
Matk,-0.07912346702494988,0.03234357596408562
Purg,0.048473678744640175,0.032520661301791765
Inpp5a,0.05937156227099624,0.03265568338491534
Dscaml1,-0.054214383417879264,0.032781678492152085
Rplp0,-0.1417200989864419,0.032781678492152085
Usp29,-0.07609865543645145,0.032781678492152085
Tceal3,-0.0913904548407728,0.03284311004861026
Hspa5,-0.11291899737390354,0.03300051321008442
Rufy3,0.111488585919439,0.03300051321008442
Marcks,-0.08285949469100545,0.03308832235931552
Nkain2,-0.115791385541131,0.03314955578302042
Dlg1,-0.057646557607265,0.03361964472423585
Hnrnpl,-0.060631768686086746,0.03368414135603247
Laptm4b,0.05387519986221223,0.03372322301923163
Tceal1,-0.07015702843056851,0.03372322301923163
AC124490.1,0.07457643001673175,0.03374805837673034
Hspa4,0.08756930157908271,0.03378335588031451
Rnf44,0.05262686448862801,0.03456124467159507
Fut8,-0.053267499598429774,0.03464455528960185
Tmtc2,0.10555119442064242,0.03464455528960185
Ndufa13,0.13258129864657708,0.03507699008608338
Cdip1,0.07364759727528603,0.03568954494392756
Tmsb15l,0.051994883956994156,0.03622712187757817
Cnpy2,-0.08200779201740696,0.03667327736054253
Fam155a,0.15212142550373386,0.036934430090746845
Gm8579,0.04196172004049328,0.036934430090746845
Rab4a,-3.992645585911281e-4,0.03707335570033167
Tspan17,0.06002561153391957,0.037377464839423044
Mical2,-0.04670377081784807,0.0376834552468779
mt-Cytb,0.09660414754257607,0.038034732905078424
Cep85l,-0.05931983283109862,0.038435123162608914
Magi1,-0.10308611063822193,0.03881875136686944
Ptms,0.09647633026849534,0.03891802180108976
Ntan1,0.07487283979146123,0.03923579754554252
Grb10,0.08564993075092464,0.039682845051729115
Gm14597,-0.08681248987963425,0.03973883389962452
Pcp4l1,-0.07345392657997898,0.03973883389962452
Snf8,0.09059505618983665,0.03973883389962452
Sik3,-0.09335364774350657,0.04022744035513138
Zfp771,-0.006034747046151007,0.04022744035513138
Gdap1,0.07363949290015187,0.040528660188278214
Grcc10,-0.11316466245581802,0.04054359102264245
Clip3,0.1032234641071606,0.04085519857392786
Ctnnbip1,0.004710242791000435,0.0408645259801046
Tax1bp1,0.08827327328477458,0.04093659187157896
Ptpru,0.06436524863144108,0.04112787140355886
Bptf,-0.044661361976553876,0.0417738153924568
Prmt2,0.005108642218610071,0.0417738153924568
Smarca4,0.07316325563846957,0.0417738153924568
Trappc4,0.07801231133947684,0.042557513700288346
Tubb5,-0.12980725604381838,0.042557513700288346
4930402H24Rik,0.045064549891017824,0.04258952617574984
Fbxw7,-0.05822213857929154,0.04269784739188685
Ndrg1,-0.06729023119332853,0.043162954942104606
Srgap2,-0.055743726205098654,0.04328186049960031
Ndufa7,0.12894450047071415,0.04332278306427415
Acyp1,0.059614177135995594,0.043407325043604936
Pum2,-0.0017320433123141632,0.04410871902411591
Cops3,0.05979251500875604,0.0444268588213445
Helz,-0.05615704906911112,0.044637193994189535
Rpl34,-0.11531556247078223,0.0452800232774102
Auh,0.0796273200120595,0.04558554698389139
Slc24a3,0.09651496991787623,0.04576091429489999
Ppp3r1,-0.08259461465110662,0.04583341767062094
Alg2,0.0771174833134344,0.04650992761229167
Cntnap2,-0.11050474840616298,0.046532973450131736
Heph,-0.059237628582732904,0.04688192378562501
Adcyap1r1,-0.05348927788475405,0.04721041266224762
Agt,-0.05886482024970291,0.047370366619025016
Trappc1,0.035620330124406685,0.04745658793427577
Ndufs2,0.07384637690452911,0.04762190215993058
Kcnip4,-0.11108138149926139,0.04797401646150674
Nipsnap2,0.03533487139016028,0.04834693208539147
mt-Nd4,0.05472189155078766,0.04834693208539147
Rtf2,-0.030380088874068234,0.04837155197545882
Nono,-0.060282074184786205,0.049006148514299484
Slc39a7,-0.01172930620675025,0.049285715091089796
Hdhd2,0.06884663897871726,0.04979990389638109
Naip1,-0.0556132957034334,0.04979990389638109
Nudcd3,-0.11947190505419958,0.04979990389638109
Rnf24,-0.021513951007936155,0.04979990389638109
Scd2,-0.1260150183930263,0.04979990389638109
Uri1,-0.052500924473629695,0.051250854766615346
Rpl27-ps3,-0.08898289414544214,0.05172709429354613
Snapc5,0.043581906717549024,0.051983220747933184
Galnt16,-0.04894556885672342,0.05221484290606658
Rpl15,-0.10606729342553856,0.05233964822780197
Camk2a,-0.06692064836961983,0.05288913784323466
Fam166a,0.09325720196640741,0.05288913784323466
Nol3,0.04314000050737771,0.052909078602219266
Umad1,-0.06304053670693197,0.05308135702290756
Arih1,-0.04373779148383422,0.053134423131562955
Jund,-0.049466028349209226,0.05318122507396454
B3gat3,0.0436429721398747,0.053336377555165626
Lamp1,-0.1160049334910932,0.05380999107165599
Ap3s1,0.0010600411349679928,0.05382125170434346
Gmpr,0.05129666617628245,0.05393677865529856
Prpf39,0.11780499248764276,0.05393677865529856
Nbea,0.08241458049472683,0.05410836559555105
Grk3,0.059232114315317136,0.05441890274427908
Phactr1,-0.08011638872406185,0.054483287752173565
Wipf2,-0.046029052776157584,0.05453890319605824
Aars,0.07580869159106793,0.05472604597005111
Olfr620,0.05338631528579091,0.054925586134683735
Ndufa2,0.11496423895136298,0.05601477773134749
Pafah1b3,-0.06032814305270759,0.05602863180512436
Aco2,0.07795561461095402,0.056251663690714715
Olig1,-0.06317208219805553,0.056490397322067384
Agap1,-0.07251787887118072,0.056531084464328134
1500009L16Rik,-0.055705133713462945,0.05773571752586192
Ldlrad4,0.03368624816131237,0.05773571752586192
Ier3ip1,0.09286981332529198,0.05786722696984688
Ntrk3,-0.052059742778920226,0.05828324379382618
Dock3,0.0375770087044944,0.058585184246732015
Fam221b,0.09047186356103465,0.058585184246732015
Vps13b,-0.03495472895398331,0.058865013199702276
Snx14,-0.06169962643882984,0.06019636130889857
Fez1,-0.09197995575284329,0.06045672681128152
Ssbp2,0.07025275165055939,0.06045672681128152
Ubr4,0.07335159817621356,0.06045672681128152
Ccndbp1,0.062355339368268786,0.06046932287575146
Ifitm10,0.06296788215969118,0.06046932287575146
Myh10,0.06361237075424295,0.06046932287575146
Gm48283,-0.06070667874096761,0.06104107324991913
Grina,0.11386615322512406,0.062245743972602206
Scn2b,0.0807885826913714,0.06243657817466271
Atp5l,0.04328579104398969,0.06244673944525167
Arhgef9,0.06907234320190786,0.06249047823531978
Mt3,0.09959711290954121,0.06249047823531978
Bcat1,0.07574901492794314,0.06291926115746012
Msantd4,0.0715620821130214,0.06291926115746012
Itm2c,-0.12109665939068304,0.06320611673312128
Plxna4,-0.07058872605193331,0.06325748210391126
Dpm3,-0.08072753908243069,0.06339265855505309
Grip2,0.04495521023501517,0.06389354294114377
Cdk16,0.052081190044211106,0.06395961138629594
Rcan3,0.05852058792964146,0.0640335330625896
Sv2b,0.06141504840381479,0.06423787075741355
Cadm3,0.06673215754741155,0.06454208528485668
Sccpdh,-0.0767454268500509,0.06502062892208796
Clptm1l,0.08161709695943037,0.06574484701039954
Peak1,0.09124479066653046,0.0659071275274866
Pla2g7,-0.06936059930876579,0.0659071275274866
Cdk14,0.05993133121501082,0.06636785695805364
Rpl36,-0.09680384776790385,0.0667023228302773
Ttc9b,-0.08113603025877791,0.06676560253866164
Atp6v1d,0.09654760620350056,0.06691485424932636
Pdha1,0.07341727489641514,0.06724029633622351
Stk11,-0.07503563265803675,0.06724029633622351
Anapc2,-0.03830844444611203,0.06806016209210429
Cfap20,-0.0578853612224208,0.06851261997927054
Dlat,0.06101954198697068,0.06865813768150315
Ryr2,-0.051717450720935004,0.06865813768150315
D430041D05Rik,0.05014653881805585,0.06908208410694362
Fam102b,0.05532814349651999,0.06956140083712349
Doc2a,-0.046534024323676745,0.0698484877066665
Enox2,-0.043097239250233635,0.0701579588745925
C1qa,-0.06318328802288758,0.07033285674523841
Pbdc1,0.0862510070115644,0.07053282022530813
Tenm2,0.1033973510425843,0.07053282022530813
Rnf115,0.05968519343306339,0.07085311064940891
Sdhb,0.07459346203369588,0.07085311064940891
Wdr89,-0.1109646687542698,0.07085311064940891
Gsk3b,0.092317641874549,0.0708726707767482
Clu,-0.08030671540071821,0.07113281598545775
Anapc13,-0.08384671391300669,0.0715110502497413
Kcna6,0.05026328551825726,0.07153373116096666
Ggt7,0.04795356026738236,0.072098435429857
Atp2b2,0.08109079876797592,0.07225491292180741
Cntn5,0.05493208108175186,0.07225491292180741
Vat1l,-0.06807306093092963,0.07225491292180741
Rims3,-0.06206187590827958,0.07266540339584791
Pakap,0.04303278014096712,0.07281359164926873
Zmat3,0.03436057708771521,0.07435782965365696
Cnp,-0.08612869051326144,0.07435831577600133
Ppp1r1a,0.07806576528514103,0.07444574695993188
Tmem14c,0.0589386281311281,0.07444574695993188
Ndufc2,-0.12589707680306006,0.07446926851696443
Ocrl,-0.060918098461221204,0.07448765442678111
Caprin1,-0.007230466865883078,0.07451032564700259
Baiap2,-0.042023835591609215,0.07454532522108225
Ttc41,0.06442014541819652,0.07481538531446075
Anks1b,0.0664795406029226,0.07534403140022765
Trim33,-0.060536246536204735,0.07544829875901711
Mrpl17,0.07720166529445577,0.0757421664297183
Fads1,-0.019390224953937718,0.07586320989772953
Gnb5,0.05651255675546757,0.07586320989772953
Rgs10,-0.041724106585111595,0.07601106785858265
Slc22a17,-0.09569767673936391,0.07627849726171085
Imp3,-0.04695451430169874,0.07772146317738238
Tgoln1,0.08622665704978094,0.07772146317738238
Gad1,0.02491147822548581,0.07805404502629763
Hs6st3,0.050319307422523746,0.07805404502629763
Prune2,0.053133909885092256,0.07805404502629763
Psip1,-0.11101944136675124,0.07805404502629763
Syn1,0.05433858489797255,0.07814339568053418
Ank3,-0.08313111859957273,0.07820542691230577
Mrps9,0.014016267215594652,0.07820542691230577
Atraid,-0.059138551040672976,0.07842271236046382
Rundc3a,0.09508754882507842,0.07906699901708025
Strbp,0.08141573176735761,0.07906699901708025
Mmd2,-0.05372595505594713,0.07915194331278184
Ext1,-0.055213044153427066,0.07963597639734317
Eif4g3,0.0778205146101894,0.08046208481146018
Rtl8b,0.022326321199396648,0.08087686775585003
Sdha,0.10522656608056002,0.08107008189143744
Znrf1,0.006179111465022452,0.08107008189143744
Pygb,0.06448351770469829,0.08117950359478483
Camk2n2,-0.07081827302558469,0.08152527671225754
Sec11c,-0.0985078949428781,0.08188647302745496
Cdc42bpa,-0.06432901979579972,0.08248276336103741
H2afv,-0.0643533681757694,0.08261033461552135
Dbi,-0.07375246421886006,0.08267435417502178
Rps2,-0.10807423486506784,0.08267435417502178
Asna1,0.06152750377277294,0.082841783249387
Pbx1,0.13122035522577757,0.082841783249387
Rabgap1,-0.05783208101963547,0.082841783249387
Tceal9,-0.11763658302417024,0.082841783249387
Atrnl1,0.030338155024261237,0.08307025974423757
Ophn1,0.05330198124303004,0.08307025974423757
Eps15,0.0716067597039011,0.08342728520799579
Gm15601,-0.05596099029665391,0.08342728520799579
Kcnma1,0.0892264937273376,0.08342728520799579
Qk,0.08071114502298926,0.08342728520799579
Ppp2r1a,0.07465879139912301,0.08352802159433692
Thra,-0.103834223611592,0.08369594839638278
Gm28285,-0.0604616608314269,0.08405574590133538
Astn1,-0.06354134844706091,0.085055940285016493
Chd9,0.059777193413062674,0.08512259775811531
Tubb4a,0.09884793567532946,0.08570908610063548
Mapk8ip1,0.02181665383020598,0.08661536156791347
Evl,0.0734299243077205,0.0866643549964659
Med15,0.09793130287049978,0.08681677533330336
Tpgs2,0.0629423537484628,0.08681677533330336
Cgrrf1,-0.049314268991554194,0.08694734502914318
Cyld,-0.030237804485218872,0.08694734502914318
Nlk,0.053480548549250884,0.08694734502914318
Pi4ka,0.06541526897690103,0.08694734502914318
Plcl1,-0.061829994451808756,0.08694734502914318
Pnrc1,0.0986102503577182,0.08694734502914318
Spcs1,-0.0836707528610216,0.08699031930007153
Reps2,-0.09616898431039322,0.08699440465789982
Poldip2,0.0507186831797011,0.08707905990409465
Emc4,0.05320223686903422,0.0870997838733702
Rbm42,0.026196595542161055,0.0870997838733702
Ppib,0.07008375048458487,0.0873220162058245
Klhl13,0.04981774280362236,0.08769230662551529
Fkbp3,0.07688104681143815,0.08841053450185549
Mrpl32,0.044119527547650236,0.08860646738877882
Fam135b,0.047835865719539794,0.08910100165495799
Sdf4,-0.06742548491790767,0.08926799818834692
Cst3,-0.09623048595442985,0.08955902735962927
Cfap74,-0.0334655270417472,0.0896678233879878
Dnajc15,0.06940823554300019,0.0896678233879878
Eif4a2,-0.10379426250283452,0.0896678233879878
Selenom,0.1148675587469753,0.08990332501562544
